customer_id,first_name,last_name,address_id,city,country,name,active,total_rentals
433,DON,BONE,438,Naala-Porto,Mozambique,Music,1,2
433,DON,BONE,438,Naala-Porto,Mozambique,Sports,1,2
433,DON,BONE,438,Naala-Porto,Mozambique,Documentary,1,2
433,DON,BONE,438,Naala-Porto,Mozambique,Travel,1,2
434,EDDIE,TOMLIN,439,Ozamis,Philippines,Foreign,1,2
434,EDDIE,TOMLIN,439,Ozamis,Philippines,Classics,1,2
434,EDDIE,TOMLIN,439,Ozamis,Philippines,Music,1,2
434,EDDIE,TOMLIN,439,Ozamis,Philippines,Action,1,2
434,EDDIE,TOMLIN,439,Ozamis,Philippines,Sci-Fi,1,2
435,RICKY,SHELBY,440,Junan,China,Drama,1,2
435,RICKY,SHELBY,440,Junan,China,Foreign,1,2
435,RICKY,SHELBY,440,Junan,China,Action,1,2
435,RICKY,SHELBY,440,Junan,China,Music,1,2
435,RICKY,SHELBY,440,Junan,China,Classics,1,2
435,RICKY,SHELBY,440,Junan,China,Comedy,1,2
435,RICKY,SHELBY,440,Junan,China,Sports,1,2
435,RICKY,SHELBY,440,Junan,China,Sci-Fi,1,2
436,TROY,QUIGLEY,441,Vancouver,Canada,Drama,1,2
436,TROY,QUIGLEY,441,Vancouver,Canada,Horror,1,2
436,TROY,QUIGLEY,441,Vancouver,Canada,Music,1,2
437,RANDALL,NEUMANN,442,"La Romana","Dominican Republic",Sports,1,2
437,RANDALL,NEUMANN,442,"La Romana","Dominican Republic",Action,1,2
437,RANDALL,NEUMANN,442,"La Romana","Dominican Republic",Travel,1,2
437,RANDALL,NEUMANN,442,"La Romana","Dominican Republic",New,1,2
438,BARRY,LOVELACE,443,Kitwe,Zambia,Foreign,1,2
438,BARRY,LOVELACE,443,Kitwe,Zambia,Horror,1,2
438,BARRY,LOVELACE,443,Kitwe,Zambia,Music,1,2
438,BARRY,LOVELACE,443,Kitwe,Zambia,Action,1,2
438,BARRY,LOVELACE,443,Kitwe,Zambia,Family,1,2
438,BARRY,LOVELACE,443,Kitwe,Zambia,Classics,1,2
439,ALEXANDER,FENNELL,444,Bergamo,Italy,Sci-Fi,1,2
439,ALEXANDER,FENNELL,444,Bergamo,Italy,Horror,1,2
439,ALEXANDER,FENNELL,444,Bergamo,Italy,Music,1,2
439,ALEXANDER,FENNELL,444,Bergamo,Italy,Games,1,2
440,BERNARD,COLBY,445,"Dhule (Dhulia)",India,Action,1,2
440,BERNARD,COLBY,445,"Dhule (Dhulia)",India,Music,1,2
440,BERNARD,COLBY,445,"Dhule (Dhulia)",India,Animation,1,2
440,BERNARD,COLBY,445,"Dhule (Dhulia)",India,Games,1,2
440,BERNARD,COLBY,445,"Dhule (Dhulia)",India,Foreign,1,2
440,BERNARD,COLBY,445,"Dhule (Dhulia)",India,New,1,2
441,MARIO,CHEATHAM,446,Batna,Algeria,Action,1,2
441,MARIO,CHEATHAM,446,Batna,Algeria,Drama,1,2
441,MARIO,CHEATHAM,446,Batna,Algeria,Children,1,2
442,LEROY,BUSTAMANTE,447,Tongliao,China,Foreign,1,2
442,LEROY,BUSTAMANTE,447,Tongliao,China,Horror,1,2
442,LEROY,BUSTAMANTE,447,Tongliao,China,Documentary,1,2
442,LEROY,BUSTAMANTE,447,Tongliao,China,Children,1,2
442,LEROY,BUSTAMANTE,447,Tongliao,China,Sports,1,2
443,FRANCISCO,SKIDMORE,448,"So Leopoldo",Brazil,Family,1,2
443,FRANCISCO,SKIDMORE,448,"So Leopoldo",Brazil,Games,1,2
443,FRANCISCO,SKIDMORE,448,"So Leopoldo",Brazil,Horror,1,2
443,FRANCISCO,SKIDMORE,448,"So Leopoldo",Brazil,Drama,1,2
443,FRANCISCO,SKIDMORE,448,"So Leopoldo",Brazil,Action,1,2
443,FRANCISCO,SKIDMORE,448,"So Leopoldo",Brazil,Sci-Fi,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Travel,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Horror,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Sci-Fi,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Foreign,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Comedy,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Games,1,2
444,MARCUS,HIDALGO,449,Tartu,Estonia,Action,1,2
445,MICHEAL,FORMAN,450,Escobar,Argentina,Foreign,1,2
445,MICHEAL,FORMAN,450,Escobar,Argentina,Sports,1,2
445,MICHEAL,FORMAN,450,Escobar,Argentina,Horror,1,2
445,MICHEAL,FORMAN,450,Escobar,Argentina,Children,1,2
445,MICHEAL,FORMAN,450,Escobar,Argentina,Travel,1,2
445,MICHEAL,FORMAN,450,Escobar,Argentina,Documentary,1,2
446,THEODORE,CULP,451,Uluberia,India,Comedy,0,2
446,THEODORE,CULP,451,Uluberia,India,Documentary,0,2
446,THEODORE,CULP,451,Uluberia,India,Sports,0,2
446,THEODORE,CULP,451,Uluberia,India,Music,0,2
446,THEODORE,CULP,451,Uluberia,India,Sci-Fi,0,2
447,CLIFFORD,BOWENS,452,"Nabereznyje Telny","Russian Federation",Children,1,2
447,CLIFFORD,BOWENS,452,"Nabereznyje Telny","Russian Federation",Documentary,1,2
447,CLIFFORD,BOWENS,452,"Nabereznyje Telny","Russian Federation",Family,1,2
447,CLIFFORD,BOWENS,452,"Nabereznyje Telny","Russian Federation",Music,1,2
448,MIGUEL,BETANCOURT,453,Erlangen,Germany,Games,1,2
448,MIGUEL,BETANCOURT,453,Erlangen,Germany,Horror,1,2
448,MIGUEL,BETANCOURT,453,Erlangen,Germany,Family,1,2
448,MIGUEL,BETANCOURT,453,Erlangen,Germany,Music,1,2
448,MIGUEL,BETANCOURT,453,Erlangen,Germany,Animation,1,2
449,OSCAR,AQUINO,454,Sirjan,Iran,Sports,1,2
449,OSCAR,AQUINO,454,Sirjan,Iran,Classics,1,2
449,OSCAR,AQUINO,454,Sirjan,Iran,Family,1,2
449,OSCAR,AQUINO,454,Sirjan,Iran,Documentary,1,2
450,JAY,ROBB,455,Surakarta,Indonesia,Documentary,1,2
450,JAY,ROBB,455,Surakarta,Indonesia,Foreign,1,2
450,JAY,ROBB,455,Surakarta,Indonesia,Music,1,2
450,JAY,ROBB,455,Surakarta,Indonesia,Classics,1,2
451,JIM,REA,456,"El Fuerte",Mexico,Children,1,2
451,JIM,REA,456,"El Fuerte",Mexico,Drama,1,2
452,TOM,MILNER,457,"Abu Dhabi","United Arab Emirates",Games,1,2
452,TOM,MILNER,457,"Abu Dhabi","United Arab Emirates",Sports,1,2
452,TOM,MILNER,457,"Abu Dhabi","United Arab Emirates",Foreign,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Animation,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Family,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Action,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Music,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Horror,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Children,1,2
453,CALVIN,MARTEL,458,Maracabo,Venezuela,Sports,1,2
454,ALEX,GRESHAM,459,Uruapan,Mexico,Horror,1,2
454,ALEX,GRESHAM,459,Uruapan,Mexico,Foreign,1,2
454,ALEX,GRESHAM,459,Uruapan,Mexico,Travel,1,2
454,ALEX,GRESHAM,459,Uruapan,Mexico,Games,1,2
454,ALEX,GRESHAM,459,Uruapan,Mexico,Sci-Fi,1,2
454,ALEX,GRESHAM,459,Uruapan,Mexico,Documentary,1,2
455,JON,WILES,460,"El Alto",Bolivia,Children,1,2
455,JON,WILES,460,"El Alto",Bolivia,Music,1,2
456,RONNIE,RICKETTS,461,Ziguinchor,Senegal,New,1,2
456,RONNIE,RICKETTS,461,Ziguinchor,Senegal,Music,1,2
456,RONNIE,RICKETTS,461,Ziguinchor,Senegal,Classics,1,2
456,RONNIE,RICKETTS,461,Ziguinchor,Senegal,Family,1,2
456,RONNIE,RICKETTS,461,Ziguinchor,Senegal,Games,1,2
456,RONNIE,RICKETTS,461,Ziguinchor,Senegal,Drama,1,2
457,BILL,GAVIN,462,Rockford,"United States",Foreign,1,2
457,BILL,GAVIN,462,Rockford,"United States",Action,1,2
457,BILL,GAVIN,462,Rockford,"United States",Horror,1,2
457,BILL,GAVIN,462,Rockford,"United States",New,1,2
457,BILL,GAVIN,462,Rockford,"United States",Animation,1,2
457,BILL,GAVIN,462,Rockford,"United States",Games,1,2
458,LLOYD,DOWD,463,Tegal,Indonesia,Documentary,1,2
458,LLOYD,DOWD,463,Tegal,Indonesia,Drama,1,2
458,LLOYD,DOWD,463,Tegal,Indonesia,Classics,1,2
458,LLOYD,DOWD,463,Tegal,Indonesia,Sci-Fi,1,2
458,LLOYD,DOWD,463,Tegal,Indonesia,Comedy,1,2
459,TOMMY,COLLAZO,464,Qomsheh,Iran,Sci-Fi,1,2
459,TOMMY,COLLAZO,464,Qomsheh,Iran,Travel,1,2
459,TOMMY,COLLAZO,464,Qomsheh,Iran,Foreign,1,2
460,LEON,BOSTIC,465,Florencia,Colombia,Drama,1,2
460,LEON,BOSTIC,465,Florencia,Colombia,Sci-Fi,1,2
460,LEON,BOSTIC,465,Florencia,Colombia,Music,1,2
460,LEON,BOSTIC,465,Florencia,Colombia,Foreign,1,2
460,LEON,BOSTIC,465,Florencia,Colombia,Family,1,2
461,DEREK,BLAKELY,466,Gingoog,Philippines,Children,1,2
461,DEREK,BLAKELY,466,Gingoog,Philippines,Comedy,1,2
461,DEREK,BLAKELY,466,Gingoog,Philippines,Drama,1,2
461,DEREK,BLAKELY,466,Gingoog,Philippines,Sports,1,2
462,WARREN,SHERROD,467,Usolje-Sibirskoje,"Russian Federation",Comedy,1,2
462,WARREN,SHERROD,467,Usolje-Sibirskoje,"Russian Federation",New,1,2
462,WARREN,SHERROD,467,Usolje-Sibirskoje,"Russian Federation",Family,1,2
462,WARREN,SHERROD,467,Usolje-Sibirskoje,"Russian Federation",Music,1,2
463,DARRELL,POWER,468,Halifax,Canada,Children,1,2
463,DARRELL,POWER,468,Halifax,Canada,Music,1,2
463,DARRELL,POWER,468,Halifax,Canada,Family,1,2
463,DARRELL,POWER,468,Halifax,Canada,Documentary,1,2
463,DARRELL,POWER,468,Halifax,Canada,Horror,1,2
463,DARRELL,POWER,468,Halifax,Canada,Classics,1,2
464,JEROME,KENYON,469,Rancagua,Chile,Action,1,2
464,JEROME,KENYON,469,Rancagua,Chile,Foreign,1,2
464,JEROME,KENYON,469,Rancagua,Chile,Animation,1,2
464,JEROME,KENYON,469,Rancagua,Chile,Comedy,1,2
464,JEROME,KENYON,469,Rancagua,Chile,New,1,2
464,JEROME,KENYON,469,Rancagua,Chile,Horror,1,2
465,FLOYD,GANDY,470,Zapopan,Mexico,Children,1,2
465,FLOYD,GANDY,470,Zapopan,Mexico,Comedy,1,2
465,FLOYD,GANDY,470,Zapopan,Mexico,Animation,1,2
466,LEO,EBERT,471,Dongying,China,Foreign,1,2
466,LEO,EBERT,471,Dongying,China,Comedy,1,2
466,LEO,EBERT,471,Dongying,China,Music,1,2
466,LEO,EBERT,471,Dongying,China,Drama,1,2
466,LEO,EBERT,471,Dongying,China,Travel,1,2
466,LEO,EBERT,471,Dongying,China,Documentary,1,2
467,ALVIN,DELOACH,472,Cuauhtmoc,Mexico,Music,1,2
467,ALVIN,DELOACH,472,Cuauhtmoc,Mexico,Horror,1,2
467,ALVIN,DELOACH,472,Cuauhtmoc,Mexico,Documentary,1,2
468,TIM,CARY,473,Bijapur,India,Drama,1,2
468,TIM,CARY,473,Bijapur,India,Documentary,1,2
469,WESLEY,BULL,474,"Ourense (Orense)",Spain,Classics,1,2
469,WESLEY,BULL,474,"Ourense (Orense)",Spain,Animation,1,2
469,WESLEY,BULL,474,"Ourense (Orense)",Spain,Drama,1,2
470,GORDON,ALLARD,475,Hodeida,Yemen,Children,1,2
470,GORDON,ALLARD,475,Hodeida,Yemen,Comedy,1,2
471,DEAN,SAUER,476,Johannesburg,"South Africa",Documentary,1,2
471,DEAN,SAUER,476,Johannesburg,"South Africa",Comedy,1,2
471,DEAN,SAUER,476,Johannesburg,"South Africa",Drama,1,2
471,DEAN,SAUER,476,Johannesburg,"South Africa",Children,1,2
472,GREG,ROBINS,477,"Nam Dinh",Vietnam,Travel,1,2
472,GREG,ROBINS,477,"Nam Dinh",Vietnam,Drama,1,2
472,GREG,ROBINS,477,"Nam Dinh",Vietnam,Family,1,2
473,JORGE,OLIVARES,478,Lhokseumawe,Indonesia,New,1,2
473,JORGE,OLIVARES,478,Lhokseumawe,Indonesia,Family,1,2
473,JORGE,OLIVARES,478,Lhokseumawe,Indonesia,Music,1,2
473,JORGE,OLIVARES,478,Lhokseumawe,Indonesia,Children,1,2
474,DUSTIN,GILLETTE,479,Emmen,Netherlands,New,1,2
474,DUSTIN,GILLETTE,479,Emmen,Netherlands,Horror,1,2
474,DUSTIN,GILLETTE,479,Emmen,Netherlands,Children,1,2
474,DUSTIN,GILLETTE,479,Emmen,Netherlands,Comedy,1,2
475,PEDRO,CHESTNUT,480,ostka,Ukraine,Animation,1,2
475,PEDRO,CHESTNUT,480,ostka,Ukraine,Family,1,2
475,PEDRO,CHESTNUT,480,ostka,Ukraine,Music,1,2
475,PEDRO,CHESTNUT,480,ostka,Ukraine,Sports,1,2
475,PEDRO,CHESTNUT,480,ostka,Ukraine,Foreign,1,2
476,DERRICK,BOURQUE,481,Gatineau,Canada,Children,1,2
476,DERRICK,BOURQUE,481,Gatineau,Canada,Games,1,2
476,DERRICK,BOURQUE,481,Gatineau,Canada,Foreign,1,2
476,DERRICK,BOURQUE,481,Gatineau,Canada,Travel,1,2
477,DAN,PAINE,482,Stockport,"United Kingdom",Games,1,2
477,DAN,PAINE,482,Stockport,"United Kingdom",Children,1,2
477,DAN,PAINE,482,Stockport,"United Kingdom",Comedy,1,2
477,DAN,PAINE,482,Stockport,"United Kingdom",Action,1,2
478,LEWIS,LYMAN,483,Ashqelon,Israel,Foreign,1,2
478,LEWIS,LYMAN,483,Ashqelon,Israel,Comedy,1,2
478,LEWIS,LYMAN,483,Ashqelon,Israel,Animation,1,2
478,LEWIS,LYMAN,483,Ashqelon,Israel,Documentary,1,2
478,LEWIS,LYMAN,483,Ashqelon,Israel,Sci-Fi,1,2
479,ZACHARY,HITE,484,Akron,"United States",Sci-Fi,1,2
479,ZACHARY,HITE,484,Akron,"United States",Documentary,1,2
480,COREY,HAUSER,485,Gaziantep,Turkey,New,1,2
480,COREY,HAUSER,485,Gaziantep,Turkey,Comedy,1,2
480,COREY,HAUSER,485,Gaziantep,Turkey,Documentary,1,2
480,COREY,HAUSER,485,Gaziantep,Turkey,Action,1,2
480,COREY,HAUSER,485,Gaziantep,Turkey,Travel,1,2
481,HERMAN,DEVORE,486,Mwanza,Tanzania,Horror,1,2
481,HERMAN,DEVORE,486,Mwanza,Tanzania,Animation,1,2
481,HERMAN,DEVORE,486,Mwanza,Tanzania,Action,1,2
481,HERMAN,DEVORE,486,Mwanza,Tanzania,Sports,1,2
482,MAURICE,CRAWLEY,487,Coatzacoalcos,Mexico,Documentary,0,2
482,MAURICE,CRAWLEY,487,Coatzacoalcos,Mexico,Classics,0,2
482,MAURICE,CRAWLEY,487,Coatzacoalcos,Mexico,Action,0,2
482,MAURICE,CRAWLEY,487,Coatzacoalcos,Mexico,Games,0,2
482,MAURICE,CRAWLEY,487,Coatzacoalcos,Mexico,Family,0,2
483,VERNON,CHAPA,488,Denizli,Turkey,Drama,1,2
483,VERNON,CHAPA,488,Denizli,Turkey,Children,1,2
483,VERNON,CHAPA,488,Denizli,Turkey,Animation,1,2
483,VERNON,CHAPA,488,Denizli,Turkey,Music,1,2
484,ROBERTO,VU,489,Yinchuan,China,Music,1,2
484,ROBERTO,VU,489,Yinchuan,China,Animation,1,2
484,ROBERTO,VU,489,Yinchuan,China,Action,1,2
484,ROBERTO,VU,489,Yinchuan,China,Comedy,1,2
485,CLYDE,TOBIAS,490,Shaoguan,China,Foreign,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Documentary,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Sports,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Action,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Foreign,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Sci-Fi,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Games,1,2
486,GLEN,TALBERT,491,Acua,Mexico,Comedy,1,2
487,HECTOR,POINDEXTER,492,Pjatigorsk,"Russian Federation",Animation,1,2
487,HECTOR,POINDEXTER,492,Pjatigorsk,"Russian Federation",Classics,1,2
487,HECTOR,POINDEXTER,492,Pjatigorsk,"Russian Federation",New,1,2
488,SHANE,MILLARD,493,"La Paz",Mexico,Games,1,2
488,SHANE,MILLARD,493,"La Paz",Mexico,Sci-Fi,1,2
488,SHANE,MILLARD,493,"La Paz",Mexico,Foreign,1,2
489,RICARDO,MEADOR,494,Okayama,Japan,Sports,1,2
489,RICARDO,MEADOR,494,Okayama,Japan,Animation,1,2
489,RICARDO,MEADOR,494,Okayama,Japan,Comedy,1,2
489,RICARDO,MEADOR,494,Okayama,Japan,New,1,2
489,RICARDO,MEADOR,494,Okayama,Japan,Foreign,1,2
490,SAM,MCDUFFIE,495,Sogamoso,Colombia,Documentary,1,2
490,SAM,MCDUFFIE,495,Sogamoso,Colombia,Comedy,1,2
490,SAM,MCDUFFIE,495,Sogamoso,Colombia,Family,1,2
491,RICK,MATTOX,496,"Mit Ghamr",Egypt,Horror,1,2
491,RICK,MATTOX,496,"Mit Ghamr",Egypt,Action,1,2
491,RICK,MATTOX,496,"Mit Ghamr",Egypt,Animation,1,2
491,RICK,MATTOX,496,"Mit Ghamr",Egypt,Drama,1,2
491,RICK,MATTOX,496,"Mit Ghamr",Egypt,New,1,2
492,LESTER,KRAUS,497,Kanchrapara,India,Sci-Fi,1,2
492,LESTER,KRAUS,497,Kanchrapara,India,Classics,1,2
492,LESTER,KRAUS,497,Kanchrapara,India,Documentary,1,2
492,LESTER,KRAUS,497,Kanchrapara,India,Horror,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Family,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Drama,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Games,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Animation,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Foreign,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,New,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Action,1,2
493,BRENT,HARKINS,498,Sultanbeyli,Turkey,Children,1,2
494,RAMON,CHOATE,499,Robamba,Ecuador,Family,1,2
494,RAMON,CHOATE,499,Robamba,Ecuador,Children,1,2
494,RAMON,CHOATE,499,Robamba,Ecuador,Action,1,2
494,RAMON,CHOATE,499,Robamba,Ecuador,Sci-Fi,1,2
495,CHARLIE,BESS,500,Baiyin,China,Documentary,1,2
495,CHARLIE,BESS,500,Baiyin,China,Animation,1,2
495,CHARLIE,BESS,500,Baiyin,China,New,1,2
495,CHARLIE,BESS,500,Baiyin,China,Sci-Fi,1,2
495,CHARLIE,BESS,500,Baiyin,China,Music,1,2
496,TYLER,WREN,501,Rizhao,China,Sci-Fi,1,2
496,TYLER,WREN,501,Rizhao,China,Travel,1,2
496,TYLER,WREN,501,Rizhao,China,Classics,1,2
496,TYLER,WREN,501,Rizhao,China,Children,1,2
496,TYLER,WREN,501,Rizhao,China,Foreign,1,2
496,TYLER,WREN,501,Rizhao,China,Animation,1,2
497,GILBERT,SLEDGE,502,York,"United Kingdom",Travel,1,2
497,GILBERT,SLEDGE,502,York,"United Kingdom",Comedy,1,2
497,GILBERT,SLEDGE,502,York,"United Kingdom",Games,1,2
497,GILBERT,SLEDGE,502,York,"United Kingdom",Children,1,2
497,GILBERT,SLEDGE,502,York,"United Kingdom",Foreign,1,2
498,GENE,SANBORN,503,Salala,Oman,Documentary,1,2
498,GENE,SANBORN,503,Salala,Oman,Action,1,2
498,GENE,SANBORN,503,Salala,Oman,Family,1,2
499,MARC,OUTLAW,504,Brindisi,Italy,Travel,1,2
499,MARC,OUTLAW,504,Brindisi,Italy,Horror,1,2
500,REGINALD,KINDER,505,Madiun,Indonesia,Sci-Fi,1,2
500,REGINALD,KINDER,505,Madiun,Indonesia,Action,1,2
500,REGINALD,KINDER,505,Madiun,Indonesia,Drama,1,2
500,REGINALD,KINDER,505,Madiun,Indonesia,Horror,1,2
500,REGINALD,KINDER,505,Madiun,Indonesia,Music,1,2
500,REGINALD,KINDER,505,Madiun,Indonesia,Foreign,1,2
501,RUBEN,GEARY,506,Lublin,Poland,Documentary,1,2
501,RUBEN,GEARY,506,Lublin,Poland,Sci-Fi,1,2
502,BRETT,CORNWELL,507,"Siliguri (Shiliguri)",India,Action,1,2
502,BRETT,CORNWELL,507,"Siliguri (Shiliguri)",India,Sci-Fi,1,2
502,BRETT,CORNWELL,507,"Siliguri (Shiliguri)",India,Travel,1,2
503,ANGEL,BARCLAY,508,Ueda,Japan,Drama,1,2
503,ANGEL,BARCLAY,508,Ueda,Japan,Animation,1,2
504,NATHANIEL,ADAM,509,Joliet,"United States",Foreign,1,2
504,NATHANIEL,ADAM,509,Joliet,"United States",Games,1,2
504,NATHANIEL,ADAM,509,Joliet,"United States",Children,1,2
504,NATHANIEL,ADAM,509,Joliet,"United States",Sci-Fi,1,2
504,NATHANIEL,ADAM,509,Joliet,"United States",Family,1,2
504,NATHANIEL,ADAM,509,Joliet,"United States",Action,1,2
505,RAFAEL,ABNEY,510,Talavera,Philippines,Documentary,1,2
505,RAFAEL,ABNEY,510,Talavera,Philippines,Games,1,2
505,RAFAEL,ABNEY,510,Talavera,Philippines,Foreign,1,2
505,RAFAEL,ABNEY,510,Talavera,Philippines,Horror,1,2
505,RAFAEL,ABNEY,510,Talavera,Philippines,Family,1,2
506,LESLIE,SEWARD,511,Pontianak,Indonesia,New,1,2
506,LESLIE,SEWARD,511,Pontianak,Indonesia,Sports,1,2
506,LESLIE,SEWARD,511,Pontianak,Indonesia,Foreign,1,2
507,EDGAR,RHOADS,512,Eskisehir,Turkey,Family,1,2
507,EDGAR,RHOADS,512,Eskisehir,Turkey,Drama,1,2
508,MILTON,HOWLAND,513,Vijayawada,India,Sci-Fi,1,2
508,MILTON,HOWLAND,513,Vijayawada,India,Classics,1,2
508,MILTON,HOWLAND,513,Vijayawada,India,Sports,1,2
508,MILTON,HOWLAND,513,Vijayawada,India,Travel,1,2
509,RAUL,FORTIER,514,Chapra,India,Comedy,1,2
509,RAUL,FORTIER,514,Chapra,India,Horror,1,2
509,RAUL,FORTIER,514,Chapra,India,Music,1,2
509,RAUL,FORTIER,514,Chapra,India,Classics,1,2
509,RAUL,FORTIER,514,Chapra,India,Sci-Fi,1,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Sports,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Travel,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Horror,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Sci-Fi,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Family,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Games,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Action,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Comedy,0,2
510,BEN,EASTER,515,Kamyin,"Russian Federation",Documentary,0,2
511,CHESTER,BENNER,516,Suihua,China,Sci-Fi,1,2
511,CHESTER,BENNER,516,Suihua,China,Sports,1,2
511,CHESTER,BENNER,516,Suihua,China,Foreign,1,2
511,CHESTER,BENNER,516,Suihua,China,Family,1,2
512,CECIL,VINES,517,London,"United Kingdom",Games,1,2
512,CECIL,VINES,517,London,"United Kingdom",Travel,1,2
512,CECIL,VINES,517,London,"United Kingdom",Foreign,1,2
512,CECIL,VINES,517,London,"United Kingdom",Comedy,1,2
512,CECIL,VINES,517,London,"United Kingdom",Action,1,2
513,DUANE,TUBBS,519,Yangor,Nauru,Travel,1,2
513,DUANE,TUBBS,519,Yangor,Nauru,Family,1,2
513,DUANE,TUBBS,519,Yangor,Nauru,Sci-Fi,1,2
513,DUANE,TUBBS,519,Yangor,Nauru,Children,1,2
513,DUANE,TUBBS,519,Yangor,Nauru,Music,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Classics,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Travel,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Horror,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Action,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Games,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Music,1,2
514,FRANKLIN,TROUTMAN,520,Zaoyang,China,Documentary,1,2
515,ANDRE,RAPP,521,Coquimbo,Chile,Action,1,2
515,ANDRE,RAPP,521,Coquimbo,Chile,Children,1,2
515,ANDRE,RAPP,521,Coquimbo,Chile,Sports,1,2
516,ELMER,NOE,522,Battambang,Cambodia,Travel,1,2
516,ELMER,NOE,522,Battambang,Cambodia,Horror,1,2
516,ELMER,NOE,522,Battambang,Cambodia,Music,1,2
516,ELMER,NOE,522,Battambang,Cambodia,Games,1,2
516,ELMER,NOE,522,Battambang,Cambodia,Sports,1,2
517,BRAD,MCCURDY,523,Chungho,Taiwan,Family,1,2
517,BRAD,MCCURDY,523,Chungho,Taiwan,Animation,1,2
517,BRAD,MCCURDY,523,Chungho,Taiwan,Travel,1,2
517,BRAD,MCCURDY,523,Chungho,Taiwan,Documentary,1,2
517,BRAD,MCCURDY,523,Chungho,Taiwan,Sci-Fi,1,2
518,GABRIEL,HARDER,524,Sivas,Turkey,Documentary,1,2
518,GABRIEL,HARDER,524,Sivas,Turkey,Animation,1,2
518,GABRIEL,HARDER,524,Sivas,Turkey,Games,1,2
518,GABRIEL,HARDER,524,Sivas,Turkey,Sports,1,2
518,GABRIEL,HARDER,524,Sivas,Turkey,Comedy,1,2
519,RON,DELUCA,525,Isesaki,Japan,Games,1,2
519,RON,DELUCA,525,Isesaki,Japan,Comedy,1,2
519,RON,DELUCA,525,Isesaki,Japan,Drama,1,2
520,MITCHELL,WESTMORELAND,526,"Nha Trang",Vietnam,Travel,1,2
520,MITCHELL,WESTMORELAND,526,"Nha Trang",Vietnam,New,1,2
520,MITCHELL,WESTMORELAND,526,"Nha Trang",Vietnam,Sci-Fi,1,2
520,MITCHELL,WESTMORELAND,526,"Nha Trang",Vietnam,Horror,1,2
520,MITCHELL,WESTMORELAND,526,"Nha Trang",Vietnam,Comedy,1,2
520,MITCHELL,WESTMORELAND,526,"Nha Trang",Vietnam,Documentary,1,2
521,ROLAND,SOUTH,527,Yingkou,China,Children,1,2
521,ROLAND,SOUTH,527,Yingkou,China,Horror,1,2
521,ROLAND,SOUTH,527,Yingkou,China,Sports,1,2
521,ROLAND,SOUTH,527,Yingkou,China,Sci-Fi,1,2
522,ARNOLD,HAVENS,528,"Santa Rosa",Philippines,Horror,1,2
522,ARNOLD,HAVENS,528,"Santa Rosa",Philippines,Foreign,1,2
522,ARNOLD,HAVENS,528,"Santa Rosa",Philippines,New,1,2
522,ARNOLD,HAVENS,528,"Santa Rosa",Philippines,Classics,1,2
522,ARNOLD,HAVENS,528,"Santa Rosa",Philippines,Children,1,2
523,HARVEY,GUAJARDO,529,Vinh,Vietnam,Travel,1,2
523,HARVEY,GUAJARDO,529,Vinh,Vietnam,Animation,1,2
